ABSL ETF,ABSL Nifty50,Franklin India,HDFC Index,ICICI ETF,ICICI Nifty,IDBI Nifty,IDFC ETF,IDFC Nifty,LIC MF,Nippon,SBI Nifty,Tata Index,Taurus Nifty,UTI ETF,UTI Nifty,Nifty 50
2.64E-05,5.04E-05,4.29E-05,3.36E-05,3.05E-05,-0.001652114,5.04E-05,2.94E-05,-3.35E-05,6.98E-05,3.39E-05,5.30E-05,4.45E-05,2.16E-06,2.81E-05,2.98E-05,-0.003388862
-0.00077624,-0.000855983,-0.000732672,-0.000765217,-0.000778981,-0.000223049,-0.000709467,-0.000763342,-0.000762409,-0.00074147,-0.000742419,-0.0007781,-0.000746495,-0.000680105,-0.000773984,-0.000766094,2.82E-05
-0.002294254,-0.002201119,-0.002217005,-0.002230217,-0.002245977,-0.003002504,-0.002206379,-0.00223069,-0.002236152,-0.002219765,-0.002234096,-0.002211398,-0.002213736,-0.002291547,-0.002240616,-0.002228601,-0.000777735
-0.000581851,-0.000497734,-0.00054033,-0.000541442,-0.000551258,0.000838344,-0.000535172,-0.000547213,-0.000567511,-0.000530214,-0.000526122,-0.000527526,-0.000542813,-0.000529744,-0.000552715,-0.000543061,-0.002244784
0.001395957,0.001303763,0.00133786,0.001332146,0.0013336,0.000738014,0.001347893,0.001325623,0.00131227,0.001327847,0.001339381,0.001336485,0.001308991,0.001313749,0.001330871,0.001328684,-0.000554387
-0.000394704,-0.000336061,-0.000377372,-0.000383066,-0.000395424,0.003302993,-0.000368418,-0.000384638,-0.000409776,-0.000380008,-0.000377946,-0.000370118,-0.00039767,-0.000494195,-0.00038732,-0.000384972,0.001950492
0.000632299,0.000766583,0.000749987,0.000724992,0.000720423,0.002196289,0.000776441,0.000719349,0.000708037,0.000759617,0.000732117,0.000747144,0.00072587,0.000797437,0.00071613,0.000718397,-0.000387588
0.003566756,0.003459212,0.003587923,0.003597806,0.00359074,0.003415177,0.003608108,0.003579606,0.003654591,0.003597478,0.003596572,0.003590331,0.003569128,0.003640323,0.003599094,0.00358127,0.00071721
-0.002397126,-0.002871336,-0.0024549,-0.002474287,-0.00247121,0.000160374,-0.002458348,-0.002477512,-0.002483111,-0.002469127,-0.002464663,-0.002492222,-0.002480062,-0.002457596,-0.002480844,-0.00246924,0.003610005
0.001164873,0.001296715,0.001165127,0.001160505,0.001160343,0.002392153,0.001170369,0.001137121,0.001150966,0.001168805,0.001163943,0.001195088,0.001147141,0.001157837,0.001158904,0.001159589,-0.002490642
-0.003225374,-0.003301606,-0.003213609,-0.003231574,-0.003247544,-0.002269273,-0.003205511,-0.00323744,-0.003169602,-0.003213064,-0.003234857,-0.003262166,-0.00319126,-0.003146591,-0.003241101,-0.003237847,0.001249601
0.00248243,0.002468178,0.002410144,0.002389988,0.002370363,0.00582184,0.00244025,0.00238968,0.002477474,0.002403895,0.002404533,0.002432158,0.002384844,0.002390191,0.002384152,0.002384287,-0.00325275
-0.000287347,-0.000274569,-0.000257122,-0.000263919,-0.000280823,-0.000876195,-0.000247489,-0.000287378,-0.000216679,-0.000249575,-0.000258698,-0.000263096,-0.000245134,-0.000211556,-0.000267118,-0.000265155,0.002390363
0.00375498,0.00374012,0.003727815,0.003731192,0.003719994,0.005838223,0.003747107,0.003680786,0.003779774,0.003743226,0.003728498,0.003747933,0.003700444,0.003710663,0.003735275,0.003726986,-0.000270279
0.003432083,0.003443143,0.003328078,0.003331066,0.003335827,0.005318637,0.003338833,0.003320519,0.003410331,0.003336216,0.003323293,0.003380042,0.003268831,0.003222602,0.003340403,0.003341062,0.003960027
-0.005047335,-0.005056801,-0.005065355,-0.005093769,-0.005056858,-0.007862408,-0.00507567,-0.005057407,-0.005164867,-0.005083975,-0.005070156,-0.005081836,-0.005102372,-0.005081897,-0.005091175,-0.005076671,0.003362349
0.002290082,0.002203106,0.002340582,0.002319195,0.002306597,0.003784413,0.002386627,0.002298699,0.002334992,0.002370701,0.00234455,0.002309971,0.002339703,0.002342797,0.002312908,0.002311937,-0.005104753
-0.00168814,-0.001803673,-0.001670931,-0.001724025,-0.001724918,-0.001912053,-0.001686557,-0.001712792,-0.00169942,-0.001688243,-0.001715223,-0.001751206,-0.001709068,-0.001744174,-0.001728254,-0.001724203,0.002316611
-0.002792049,-0.002706372,-0.002794811,-0.002817585,-0.00281803,0.000590927,-0.002800103,-0.002797562,-0.002792735,-0.002806328,-0.002794615,-0.002795632,-0.002856907,-0.002821045,-0.002826068,-0.00281068,-0.001732528
0.000521744,0.000653043,0.00065055,0.000645389,0.000640738,0.001744245,0.000681343,0.000646865,0.000675798,0.000651206,0.000652809,0.000653259,0.000654355,0.000656031,0.000642952,0.00064176,-0.002831952
-0.000923439,-0.000909621,-0.000904383,-0.00091748,-0.000920058,-0.002495877,-0.000902385,-0.00091525,-0.000935591,-0.000910096,-0.000913658,-0.000917967,-0.000889063,-0.000880235,-0.00092207,-0.000910324,0.000813307
-0.003162972,-0.003251514,-0.003176641,-0.003219945,-0.003221175,-0.003466839,-0.003156696,-0.003209316,-0.003253906,-0.003186411,-0.003204323,-0.003218292,-0.003227954,-0.003225186,-0.003232435,-0.003192685,-0.000924186
-0.003739383,-0.003747051,-0.003728694,-0.003749531,-0.003752361,-0.004400911,-0.003728708,-0.003731373,-0.003772118,-0.003750229,-0.003751512,-0.003793323,-0.003801258,-0.00371926,-0.00376575,-0.003750577,-0.003223251
1.96E-05,4.98E-05,-8.83E-05,-9.80E-05,-0.00010078,0.003480153,-8.18E-05,-0.000107244,7.55E-05,-8.95E-05,-9.03E-05,-8.17E-05,4.63E-06,-0.000135727,-0.000101031,-9.62E-05,-0.003759235
-0.002985666,-0.003023084,-0.002999116,-0.00301632,-0.003015625,0.000764853,-0.002995457,-0.003011104,-0.003087094,-0.003024431,-0.003013768,-0.003023967,-0.003050899,-0.00302164,-0.003025566,-0.003020664,-4.17E-05
0.000260024,0.000148502,0.000181297,0.000172409,0.000168974,0.002003297,0.000183938,0.000166543,0.000253856,0.000176989,0.000179341,0.000167319,0.000158346,0.000191661,0.000170005,0.000183793,-0.002960998
0.003312364,0.003216288,0.003240216,0.003221549,0.003204661,0.009856575,0.00327254,0.003186663,0.003164473,0.003263897,0.003243237,0.003228523,0.003245963,0.003228797,0.003217397,0.003215631,0.000169445
-0.002889309,-0.002852264,-0.002831523,-0.002845066,-0.002845943,-0.00477056,-0.002823062,-0.002835939,-0.002804589,-0.002815729,-0.002841813,-0.002860471,-0.002820575,-0.002706038,-0.002855773,-0.002846601,0.003245986
0.001073268,0.001146414,0.001059409,0.001053876,0.001047764,0.004758101,0.001076356,0.001045714,0.001040915,0.001073179,0.001062022,0.001080126,0.001073539,0.001087582,0.001051841,0.001051942,-0.002818138
0.000426361,0.000511254,0.000547191,0.000539959,0.000534964,0.002218019,0.000562825,0.000527694,0.000523327,0.000549827,0.000545028,0.000534125,0.000556254,0.00056281,0.000537681,0.000535432,0.001090255
-0.002049409,-0.002044232,-0.002073078,-0.002088174,-0.002086828,-0.002420875,-0.002065127,-0.002077122,-0.002051072,-0.002076191,-0.002076915,-0.002089247,-0.002061752,-0.002055163,-0.002094046,-0.002085794,0.000924513
-0.003001569,-0.002914707,-0.002885388,-0.002916996,-0.002925452,-0.007182697,-0.002861602,-0.00291123,-0.002890477,-0.002878702,-0.002900003,-0.002921989,-0.002911886,-0.002887781,-0.002936126,-0.002920918,-0.002099583
-0.002016328,-0.001910037,-0.001910698,-0.001905493,-0.001924484,-0.010780625,-0.001906482,-0.001905653,-0.001929032,-0.001908115,-0.001922633,-0.001918592,-0.001925268,-0.001840238,-0.001931872,-0.001920878,-0.002930695
0.000102755,8.12E-05,0.000101495,9.28E-05,8.88E-05,0.000418403,0.000112164,8.23E-05,9.13E-05,0.000109174,0.000109702,9.94E-05,9.62E-05,8.13E-05,9.05E-05,0.000102839,-0.001937016
-0.001515981,-0.001455077,-0.001451188,-0.001468384,-0.001463495,-0.003951027,-0.001447435,-0.001454298,-0.001464226,-0.001455289,-0.001456548,-0.001462356,-0.001474968,-0.001348839,-0.001469727,-0.001458984,0.000089721
-0.004258522,-0.004261168,-0.004250294,-0.00437943,-0.004269019,-0.003515877,-0.004255096,-0.00425792,-0.004263798,-0.004274565,-0.004280668,-0.004283974,-0.004300804,-0.004254184,-0.004286208,-0.004259259,-0.001374986
-0.001652377,-0.001512441,-0.001544249,-0.001507782,-0.00158425,-0.004436244,-0.00152435,-0.001578862,-0.00159287,-0.001538754,-0.001563734,-0.001561084,-0.001570569,-0.001499786,-0.001589117,-0.001582251,-0.004297385
-0.001377888,-0.001371774,-0.001392922,-0.00141288,-0.001406625,-0.001905906,-0.001392464,-0.001400841,-0.001421147,-0.001406851,-0.001400275,-0.001395547,-0.001424789,-0.00142717,-0.001411655,-0.001407744,-0.001583594
0.000428295,0.000390098,0.000403531,0.00039704,0.000390826,-0.00134848,0.000421424,0.000385016,0.000391705,0.00067188,0.0004006,0.000384022,0.000428285,0.000458149,0.000393858,0.000394037,-0.001415343
0.003726816,0.003789127,0.003829193,0.003845637,0.003823049,0.001085396,0.003859531,0.003814077,0.003833047,0.003848849,0.003843879,0.003837352,0.003835092,0.003829251,0.003842532,0.003828754,0.000394071
-0.004389551,-0.004404768,-0.004414312,-0.004452057,-0.004444368,-0.002914673,-0.004428253,-0.004427687,-0.004442834,-0.004402564,-0.004429773,-0.004447426,-0.00443279,-0.004446821,-0.00445864,-0.004431392,0.003902561
-0.001051819,-0.000938373,-0.000957872,-0.000989695,-0.000998739,-0.00080435,-0.00094484,-0.000991434,-0.000992103,-0.000957596,-0.000959525,-0.000974785,-0.000983962,-0.000955297,-0.001001282,-0.00099358,-0.004461041
-4.22E-05,-8.37E-05,-7.66E-05,-8.40E-05,-8.94E-05,0.000223099,-6.42E-05,-7.64E-05,-8.92E-05,-8.74E-05,-7.53E-05,-8.56E-05,-8.39E-05,2.45E-05,-8.96E-05,-8.65E-05,-0.00100422
-0.002232081,-0.002242573,-0.002271028,-0.002297594,-0.002294317,-0.000778707,-0.002274576,-0.002290152,-0.002276691,-0.00227912,-0.002280232,-0.002280058,-0.002267461,-0.001823205,-0.002301347,-0.00228933,-8.96E-05
-0.000808894,-0.000789922,-0.000792325,-0.000807431,-0.000809194,-0.001708256,-0.000795967,-0.000810639,-0.000801783,-0.000781619,-0.000795941,-0.000804115,-0.000789151,-0.001797384,-0.000811735,-0.000809563,-0.002302734
0.001566614,0.001593308,0.001562577,0.001564659,0.001557228,0.003242412,0.001595458,0.001569822,0.001556884,0.001547369,0.001570605,0.001577308,0.001539859,0.001563932,0.001563996,0.001560075,-0.000784435
0.002761207,0.00274768,0.002777217,0.002768396,0.002754977,0.004655192,0.002814017,0.002739896,0.00273339,0.002784349,0.002780607,0.002765548,0.002725319,0.002674945,0.002765064,0.002757168,0.00156269
-0.003330415,-0.003263677,-0.00327233,-0.003287637,-0.003313104,-0.002342922,-0.003279879,-0.003274853,-0.003268389,-0.003291317,-0.003291904,-0.003301119,-0.00328452,-0.003194179,-0.003313371,-0.003299528,0.002811409
0.001805945,0.001943508,0.001911119,0.001907769,0.001896303,0.003104521,0.001936808,0.001893764,0.001874459,0.001928112,0.001918765,0.001917703,0.001891785,0.00196459,0.001903497,0.001900064,-0.003024144
-0.00325193,-0.003196635,-0.003208111,-0.003243764,-0.003241062,-0.006346136,-0.003220493,-0.003234783,-0.003191559,-0.003219104,-0.003231741,-0.003229653,-0.00323182,-0.003312508,-0.003252587,-0.003240254,0.001905025
-0.003126098,-0.003086211,-0.003026053,-0.003078434,-0.003081583,-0.004930223,-0.00302343,-0.003071484,-0.003045578,-0.003038938,-0.003048263,-0.003085549,-0.003067794,-0.003094861,-0.003092743,-0.003066602,-0.003256872
-0.000711488,-0.000646258,-0.000697305,-0.00071549,-0.000716359,-0.00189485,-0.000693012,-0.000703464,-0.000700928,-0.000686316,-0.00070767,-0.000697856,-0.000690323,-0.000593493,-0.000717949,-0.000700634,-0.003055967
-0.00044557,-0.000384385,-0.000413584,-0.000436273,-0.000442112,-0.002434472,-0.000401034,-0.000433891,-0.000424034,-0.000416724,-0.000419564,-0.000427108,-0.000442755,-0.000572673,-0.000443435,-0.000432012,-0.000719359
0.000885312,0.000874165,0.00087311,0.00087257,0.00086983,0.000641106,0.000886027,0.00085974,0.000859464,0.000880978,0.00087998,0.000878327,0.000880958,0.000889369,0.00087018,0.000877111,-0.000444542
-0.004964074,-0.004950465,-0.004940525,-0.004979848,-0.005024155,-0.003610915,-0.004962817,-0.004989561,-0.00496681,-0.00496019,-0.004984613,-0.005011114,-0.004985323,-0.005003953,-0.005030248,-0.005008844,0.000962812
-0.001669674,-0.001704539,-0.001693936,-0.001682244,-0.001721536,0.000545714,-0.001710021,-0.001713076,-0.00170315,-0.001712645,-0.001713816,-0.001715782,-0.001710523,-0.001760554,-0.001724595,-0.001716536,-0.005038078
0.001668638,0.001704539,0.001717392,0.00172577,0.001726189,-0.002926375,0.001746306,0.00171089,0.001742964,0.001737633,0.001729367,0.001731396,0.001717942,0.001746679,0.001728546,0.001730187,-0.001725655
0.000511901,0.000588397,0.000554404,0.000557185,0.000549332,-0.001586208,0.000562807,0.000533736,0.000548719,0.000568361,0.000557969,0.00056593,0.000543206,0.000497793,0.000548948,0.000549788,0.001727512
-0.000268461,-0.000212917,-0.000196775,-0.000197726,-0.000212438,-0.002105972,-0.000195754,-0.000201322,-0.000210152,-0.000187283,-0.000200151,-0.00019842,-0.000216621,-0.000299537,-0.000212074,-0.000209525,0.000561251
0.00365763,0.003613958,0.003657446,0.003665748,0.003655997,0.003200818,0.003716184,0.003643293,0.003677817,0.003687462,0.003688658,0.003680052,0.003658651,0.003790154,0.003664466,0.003664144,-0.000137592
0.00240906,0.002362899,0.002319674,0.002336802,0.00232973,0.01328783,0.002342448,0.002303489,0.002338886,0.002313811,0.002340586,0.00235151,0.002306172,0.002029127,0.002331843,0.002325366,0.003664749
0.001527722,0.001640743,0.001633469,0.00164407,0.001636056,0.002580194,0.0016563,0.001629168,0.001643088,0.001644577,0.001646627,0.001648408,0.001613956,0.001626927,0.001637734,0.001637514,0.002332896
-0.002258453,-0.002243143,-0.002295597,-0.002327752,-0.002330886,-0.003254249,-0.002308475,-0.002322827,-0.00231839,-0.002312986,-0.00231794,-0.002313846,-0.00231912,-0.002289641,-0.002333849,-0.002323755,0.001637299
-0.002002497,-0.001941435,-0.00192546,-0.001951432,-0.001957678,-0.004795783,-0.001938468,-0.001930347,-0.00195757,-0.001942535,-0.001944994,-0.001965719,-0.001956542,-0.001942143,-0.001959299,-0.001947852,-0.002262639
0.005623727,0.005535504,0.005609439,0.005664642,0.005630159,0.007629603,0.005676678,0.005582434,0.005607125,0.005640552,0.005656936,0.005667341,0.005622696,0.005607743,0.005634253,0.005624663,-0.001960582
0.005762174,0.005642288,0.005701782,0.005750136,0.005745601,0.007797791,0.00575395,0.005699244,0.005708569,0.005737155,0.0057592,0.005759344,0.005741246,0.005574495,0.005751062,0.005736151,0.005695821
-0.0031032,-0.003093779,-0.003125783,-0.003164753,-0.0031702,-0.002065751,-0.003145703,-0.003144154,-0.003130673,-0.003152382,-0.003145032,-0.003165761,-0.003165485,-0.003204356,-0.003172292,-0.003158818,0.005756126
-0.005561731,-0.005255025,-0.005425493,-0.005501138,-0.005504754,-0.007550299,-0.00543846,-0.005447714,-0.00542725,-0.005442318,-0.005467635,-0.00547921,-0.005439506,-0.005119722,-0.005509526,-0.005489405,-0.003158882
0.005107868,0.005072714,0.005171927,0.005193099,0.005184887,0.003568341,0.00522914,0.005152804,0.005122298,0.004846332,0.005209618,0.005207745,0.005153048,0.005195016,0.005190628,0.005185532,-0.00551484
0.003772574,0.003772392,0.003760296,0.003784157,0.003783598,0.006154682,0.003783284,0.00374915,0.003761749,0.003763754,0.003794331,0.003794451,0.003754136,0.003746505,0.003788947,0.003779605,0.005215098
0.001713595,0.001661472,0.001675949,0.001689167,0.001679005,0.00186455,0.001694195,0.001658677,0.001666301,0.00168947,0.001688849,0.001679523,0.001670335,0.00163708,0.001682086,0.001686234,0.003789641
0.003381773,0.003603717,0.00352391,0.00353984,0.003533298,0.008675055,0.003539485,0.00350104,0.003507469,0.003533961,0.003548995,0.003568803,0.003488375,0.003585632,0.003539661,0.00353535,0.001718796
0.007025513,0.006973387,0.006855301,0.006890807,0.006888611,0.013146875,0.006891508,0.006823647,0.006765611,0.006894246,0.006901949,0.006901243,0.006772859,0.006868545,0.006903055,0.006904863,0.003541922
-0.003909111,-0.003879731,-0.003881023,-0.003926328,-0.003936496,-0.003915518,-0.003921871,-0.003850884,-0.003797363,-0.003921093,-0.003903755,-0.003920402,-0.00390587,-0.003876914,-0.003942195,-0.003929387,0.006902345
0.000529302,0.000563473,0.000544732,0.000541927,0.000534888,-0.001243872,0.000547745,0.00054826,0.000540998,0.000542702,0.000544794,0.000554226,0.000562088,0.000711848,0.000536911,0.000538383,-0.003943885
0.003029623,0.003082753,0.002975588,0.002995151,0.003015224,0.00726704,0.003034672,0.002978827,0.002892268,0.003032612,0.003013375,0.003054251,0.002964765,0.002954045,0.003029256,0.002993677,0.000535966
0.001956278,0.00198394,0.001688192,0.001867201,0.001832468,0.005480456,0.001773239,0.001672768,0.001676602,0.001694862,0.001863734,0.001909258,0.001855465,0.001678333,0.001868063,0.001855285,0.003006179
-0.003126049,-0.003040013,-0.002999584,-0.003062946,-0.003087179,-0.000308884,-0.002997792,-0.003106592,-0.00304165,-0.002988549,-0.003042808,-0.003092538,-0.002974135,-0.003127379,-0.003079756,-0.003088559,0.001867382
0.005921094,0.00584738,0.005899393,0.005946061,0.005956522,0.005531982,0.005979507,0.005830092,0.005849804,0.006128581,0.005963523,0.005990472,0.005974765,0.005842472,0.005960862,0.005933554,-0.003082215
0.01031203,0.010108076,0.010338432,0.010455506,0.010535571,0.006800349,0.010471206,0.010186059,0.010262805,0.010459124,0.010454756,0.010473146,0.010454208,0.010393345,0.010483873,0.010467822,0.00596042
0.011774744,0.011464189,0.011567708,0.011708108,0.011669499,0.01034297,0.011702238,0.011787049,0.011451057,0.011646736,0.011721048,0.011760205,0.011532709,0.01161786,0.011743145,0.011695208,0.010484701
-0.001064587,-0.00128257,-0.00126728,-0.001305932,-0.001322259,0.004391305,-0.001275428,-0.001299254,-0.001282594,-0.001276496,-0.001292133,-0.001307223,-0.001356628,-0.001164245,-0.001327378,-0.001313132,0.011744858
0.002009602,0.002061329,0.001955736,0.001977143,0.001981654,0.00229116,0.001988928,0.00194931,0.00190483,0.001991964,0.001995117,0.002002935,0.0020036,0.001684686,0.001978216,0.001971834,-0.001328241
-0.006708839,-0.006524752,-0.006515537,-0.006630099,-0.006572515,-0.01346668,-0.006605159,-0.006716412,-0.006372386,-0.00659485,-0.006616709,-0.006622894,-0.00647784,-0.006062862,-0.006654034,-0.006617463,0.001977023
0.009494802,0.009230524,0.009356307,0.009430374,0.009438661,0.007998311,0.00944329,0.009380779,0.009039248,0.009441589,0.009432468,0.009410499,0.009248147,0.009359226,0.009462595,0.009424579,-0.006654341
-0.009848613,-0.009816275,-0.009824785,-0.009935192,-0.009906111,-0.008978532,-0.009914161,-0.009994909,-0.009402419,-0.00989996,-0.009918975,-0.009941689,-0.009904848,-0.009812758,-0.009975938,-0.009885532,0.009462841
-0.001514886,-0.001587369,-0.001593745,-0.001639697,-0.001673095,-0.001779936,-0.001618239,-0.001557603,-0.001562205,-0.001610256,-0.001609527,-0.001626359,-0.001649782,-0.001765364,-0.001653266,-0.001641736,-0.009977374
-0.003033837,-0.002955747,-0.00291332,-0.002957255,-0.002966427,-0.00596494,-0.00295343,-0.002957671,-0.00275236,-0.00294927,-0.002950944,-0.002964335,-0.002933853,-0.002978186,-0.002974502,-0.002956153,-0.00165564
0.005512552,0.005441958,0.005416739,0.005427622,0.005399284,0.009397837,0.005407872,0.005516267,0.005257422,0.005388414,0.005447017,0.005461974,0.00533216,0.005066506,0.005439834,0.005419819,-0.002974596
0.006250779,0.006161362,0.006248752,0.006248816,0.006268029,0.003623831,0.006242116,0.006225193,0.005983234,0.006233523,0.006267107,0.006250799,0.006177956,0.006489831,0.00625788,0.006246167,0.005437577
0.002356652,0.002557114,0.002487663,0.002465333,0.002462639,0.001981039,0.00249272,0.002411505,0.002356812,0.002486173,0.00249383,0.002493639,0.002480786,0.002516233,0.002464983,0.002478688,0.006256145
0.004210836,0.003962518,0.004134111,0.004140876,0.004176893,0.005521226,0.00414476,0.003982061,0.003938647,0.004147517,0.004144082,0.00412632,0.004134632,0.004176967,0.004149285,0.004140142,0.002464323
-0.003455971,-0.003292189,-0.003283849,-0.003314727,-0.003307918,-0.001528017,-0.003289906,-0.003382382,-0.003196288,-0.003300957,-0.0032986,-0.003308453,-0.00325467,-0.003229325,-0.003323,-0.003302526,0.00419346
0.003925886,0.003913164,0.003847998,0.003866493,0.003855093,0.006078847,0.003859659,0.003882821,0.0038288,0.003854991,0.003872606,0.003886766,0.003834622,0.003786256,0.003869655,0.003856927,-0.003323598
0.004029199,0.004117236,0.004060839,0.00408808,0.004079084,-0.000525605,0.004072753,0.004067552,0.004039355,0.004072609,0.004091193,0.004119927,0.003985185,0.0040362,0.004087248,0.004072815,0.004261956
-0.009707196,-0.009297916,-0.009320923,-0.009410295,-0.009467907,-0.009848621,-0.009383055,-0.009362551,-0.009318697,-0.009338387,-0.009384689,-0.009449066,-0.009257283,-0.009386424,-0.00946231,-0.009466082,0.00408981
0.00215906,0.002214403,0.00220119,0.00221198,0.00218732,-0.002229541,0.002223995,0.002244801,0.002181767,0.002245083,0.002222187,0.002224006,0.002208202,0.002218799,0.002213985,0.002214107,-0.009458946
-0.008030572,-0.007647566,-0.007824628,-0.007898395,-0.007929349,-0.007489306,-0.0079128,-0.007887263,-0.007864911,-0.007728921,-0.007899715,-0.007904581,-0.007786005,-0.007982823,-0.007938023,-0.007913394,0.002227837
0.000138418,7.16E-05,0.000213626,0.000194865,0.000214404,-0.002624622,0.000211054,0.000196171,0.000182761,0.0002173,0.000202568,0.000181113,0.000218129,0.000467767,0.000190483,0.000199477,-0.007941365
-0.007156639,-0.00698248,-0.006873775,-0.007132857,-0.00710911,-0.006424287,-0.007116696,-0.007088181,-0.007105259,-0.007129046,-0.007130235,-0.007136767,-0.007128723,-0.006966335,-0.007156884,-0.007136648,0.000257226
0.001206671,0.001141039,0.001232007,0.001169238,0.001151796,-0.001420612,0.001189616,0.00115696,0.001154462,0.001179078,0.001197545,0.001179821,0.001132049,0.001199139,0.00116169,0.001162824,-0.007159757
-0.000234415,-0.0002234,-0.000322251,-0.000242295,-0.000245597,0.002448803,-0.000235051,-0.000245905,-0.000242351,-0.000242815,-0.000231882,-0.000238339,-0.000267879,-0.000336357,-0.000246546,-0.000242144,0.001195099
-0.002349388,-0.002331053,-0.001988593,-0.002250248,-0.002236114,-0.004747656,-0.002218868,-0.00223818,-0.002244823,-0.002212045,-0.002223712,-0.002254127,-0.002185491,-0.002128603,-0.00226618,-0.002253526,-0.000247532
0.004282789,0.004314115,0.004219044,0.00424089,0.004211168,0.004908985,0.004264711,0.004200023,0.004205533,0.004256222,0.004277948,0.00429507,0.00421204,0.00429861,0.004243233,0.004232466,-0.002811935
-0.004083116,-0.004168921,-0.004022149,-0.004112229,-0.004115266,-0.001187711,-0.004115506,-0.004084938,-0.004078025,-0.004119045,-0.004111073,-0.004139889,-0.004102311,-0.00400329,-0.004131828,-0.004124584,0.000541238
0.000170079,0.000286346,0.000486922,0.000257435,0.000264926,-0.000415655,0.000265134,0.000260356,0.000255129,0.000272247,0.000267625,0.000263552,0.000256371,0.000291142,0.000253771,0.000254759,0.004246626
-0.00164359,-0.001549205,-0.001484468,-0.001642154,-0.001642226,-0.001942873,-0.00164167,-0.001631365,-0.001621896,-0.001650253,-0.001637535,-0.001630016,-0.001630417,-0.001634865,-0.001653053,-0.001647641,-0.004135835
-0.002625466,-0.002585277,-0.002778124,-0.002653027,-0.002679394,-0.001595726,-0.002653996,-0.002642885,-0.00262199,-0.002673529,-0.002651544,-0.002654604,-0.002687851,-0.002759588,-0.002669883,-0.002661825,0.000254516
-0.003268085,-0.003270421,-0.003408344,-0.003272269,-0.003292886,-0.002287308,-0.003247212,-0.003252063,-0.003229906,-0.003251481,-0.003236914,-0.003263096,-0.003273592,-0.003321225,-0.003283759,-0.003270271,-0.001655784
0.004330193,0.004187277,0.004363992,0.004337926,0.004342905,0.005338471,0.004351996,0.004308722,0.00426572,0.004340247,0.004349713,0.00433993,0.004297186,0.004443386,0.004344051,0.00434052,-0.002671159
0.002255057,0.002198692,0.002529374,0.002291618,0.002329499,-0.00331804,0.002304767,0.002286806,0.002250122,0.002319752,0.002302814,0.002292273,0.002304121,0.002692392,0.002293479,0.002289964,-0.003288775
0.003006465,0.003087144,0.003031561,0.003003811,0.003006235,0.002923077,0.00302647,0.002987013,0.002964329,0.003010929,0.003015485,0.003042711,0.00299011,0.002874258,0.003011914,0.003007859,0.004347117
-0.004227104,-0.004140788,-0.004040325,-0.004147296,-0.004190429,-0.001592436,-0.004132688,-0.004139909,-0.004084895,-0.004121114,-0.004112189,-0.004162451,-0.00415286,-0.004121156,-0.004178442,-0.004167468,0.002294449
-0.002211825,-0.002178864,-0.002431556,-0.002308049,-0.0023392,0.000400708,-0.00231216,-0.002302212,-0.002277896,-0.002291683,-0.002301885,-0.002302047,-0.002312828,-0.002292267,-0.002321133,-0.00231494,0.003013605
-0.001699545,-0.001638675,-0.001867347,-0.001746379,-0.001798336,0.001152071,-0.001746408,-0.001750339,-0.001719785,-0.001754641,-0.001737821,-0.001737706,-0.001755653,-0.001870068,-0.001754218,-0.00175104,-0.004181754
-0.00510805,-0.005101017,-0.005070167,-0.005209761,-0.005186535,-0.00312687,-0.005221366,-0.005176243,-0.005134412,-0.005178893,-0.005193667,-0.00520915,-0.005196207,-0.00510155,-0.005223637,-0.005211153,-0.00232285
-0.000698552,-0.000656062,-0.000732123,-0.000714484,-0.000703754,-0.003219996,-0.000709531,-0.000711368,-0.000704726,-0.000710459,-0.000707893,-0.000705119,-0.0007096,-0.000859375,-0.000720755,-0.000717223,-0.00175426
-0.00031648,-0.000394466,-0.000189272,-0.000268896,-0.000294846,-0.001342619,-0.000236253,-0.000267682,-0.000281183,-0.000224954,-0.000238892,-0.000278745,-0.000236055,-0.000232145,-0.000277768,-0.000273381,-0.005224661
0.000553528,0.000584491,0.00046702,0.000573698,0.000549157,0.001305318,0.000585449,0.000569119,0.000572253,0.000589482,0.000580737,0.0005782,0.000582412,0.000458019,0.000570964,0.000571368,-0.000721312
0.003520911,0.003403512,0.003468081,0.003475987,0.003447861,0.006023817,0.003487803,0.003437159,0.003470968,0.003452001,0.003479129,0.003473698,0.003432686,0.003361474,0.003474621,0.00347487,-0.000279411
0.007347006,0.007472372,0.007095413,0.007375752,0.007360514,0.0066221,0.007376579,0.007312818,0.007378409,0.007326879,0.007386155,0.007394849,0.00732057,0.007437425,0.00738369,0.007376099,0.000568991
-0.003538536,-0.003868333,-0.003600441,-0.003756463,-0.003741354,-0.001875824,-0.003763505,-0.003737105,-0.003759137,-0.003783735,-0.003747677,-0.003776011,-0.003747895,-0.003779042,-0.003774252,-0.003760214,0.003473989
0.008206773,0.008447984,0.008279782,0.00840959,0.008390758,0.007869337,0.008436065,0.008360881,0.008387093,0.008352662,0.008463961,0.008444606,0.008413367,0.008635179,0.008419799,0.008405752,0.007382598
-0.002477287,-0.002522618,-0.002439631,-0.00248787,-0.002511688,-0.00657647,-0.002486809,-0.002481232,-0.00248718,-0.002439798,-0.002479168,-0.002495905,-0.002443653,-0.0023975,-0.002505961,-0.002489509,-0.003775017
